mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mel_1,mel_2,mel_3,mel_4,mel_5,mel_6,mel_7,mel_8,mel_9,mel_10,mel_11,mel_12,mel_13,mel_14,mel_15,mel_16,mel_17,mel_18,mel_19,mel_20,mel_21,mel_22,mel_23,mel_24,mel_25,mel_26,mel_27,mel_28,mel_29,mel_30,mel_31,mel_32,mel_33,mel_34,mel_35,mel_36,mel_37,mel_38,mel_39,mel_40,mel_41,mel_42,mel_43,mel_44,mel_45,mel_46,mel_47,mel_48,mel_49,mel_50,mel_51,mel_52,mel_53,mel_54,mel_55,mel_56,mel_57,mel_58,mel_59,mel_60,mel_61,mel_62,mel_63,mel_64,mel_65,mel_66,mel_67,mel_68,mel_69,mel_70,mel_71,mel_72,mel_73,mel_74,mel_75,mel_76,mel_77,mel_78,mel_79,mel_80,mel_81,mel_82,mel_83,mel_84,mel_85,mel_86,mel_87,mel_88,mel_89,mel_90,mel_91,mel_92,mel_93,mel_94,mel_95,mel_96,mel_97,mel_98,mel_99,mel_100,mel_101,mel_102,mel_103,mel_104,mel_105,mel_106,mel_107,mel_108,mel_109,mel_110,mel_111,mel_112,mel_113,mel_114,mel_115,mel_116,mel_117,mel_118,mel_119,mel_120,mel_121,mel_122,mel_123,mel_124,mel_125,mel_126,mel_127,mel_128,label
-232.37375,125.199234,27.755884,31.072779,10.160989,7.58287,-5.9127913,-0.80314785,-9.8188925,8.190933,-4.08538,0.7766854,-9.29096,-36.742954,-37.123924,-35.725334,-21.344793,-16.55406,-25.70821,-32.33738,-31.803638,-26.727003,-27.081797,-31.897982,-33.82146,-31.861279,-31.327778,-33.770885,-35.668797,-34.32352,-33.58256,-35.639236,-38.337738,-38.32451,-37.466183,-37.354855,-39.796852,-41.97087,-42.759827,-42.310184,-42.914154,-44.922375,-45.194492,-45.011223,-45.225414,-47.01725,-49.082348,-49.19838,-49.053932,-49.24278,-50.72433,-50.69903,-51.16613,-52.12962,-51.717724,-52.27457,-52.280575,-52.674908,-52.391216,-52.91033,-52.631325,-52.166107,-52.246902,-51.729153,-51.334194,-51.511665,-52.2559,-52.156143,-52.102272,-52.53421,-51.851757,-51.93852,-52.928043,-53.24042,-54.233437,-54.21428,-55.37058,-56.80842,-56.329643,-57.22898,-57.42751,-57.68338,-57.80935,-58.652786,-59.890614,-58.52258,-57.67836,-56.630413,-56.81982,-56.18291,-56.125946,-55.931087,-56.863575,-57.660706,-57.91869,-58.65644,-59.25589,-59.979824,-60.65096,-61.235527,-61.43061,-61.092674,-60.75665,-60.76525,-60.409756,-60.443836,-61.858845,-62.993385,-63.65743,-63.31459,-63.112804,-64.32775,-63.41981,-62.998013,-62.525215,-63.07045,-64.2518,-64.870804,-65.642365,-66.37301,-65.99513,-65.81605,-64.172356,-63.599483,-63.26563,-63.436806,-63.487583,-64.31163,-65.12768,-65.02855,-65.04087,-64.4898,-64.16677,-64.80361,-65.33878,-66.00809,-66.824646,-69.45784,-74.231316,-78.75148,-79.609764,0
-164.40129,94.57603,-26.016405,97.08794,-32.99393,25.463871,-11.450186,6.643097,5.699433,-8.00132,16.145966,-8.390721,2.8554022,-14.563917,-19.63536,-11.510671,-17.874979,-22.351028,-18.973766,-22.01612,-23.220417,-22.924942,-25.497038,-24.985655,-23.786524,-23.800215,-24.352495,-25.122957,-24.8007,-23.95886,-25.846916,-25.96061,-27.531902,-28.989714,-29.384478,-31.063662,-31.335035,-31.683165,-32.4587,-32.053566,-32.696358,-33.372375,-32.98286,-34.788124,-34.719086,-35.493904,-37.872032,-37.508137,-36.93168,-37.837864,-37.840645,-38.21117,-39.22371,-39.623966,-40.82636,-40.711895,-39.308247,-39.9901,-39.901966,-41.002544,-41.136665,-40.676754,-40.299847,-41.495388,-41.267582,-41.475243,-41.3106,-40.311184,-40.459183,-39.144558,-37.88842,-37.33024,-37.972286,-38.319923,-37.761684,-37.734818,-38.241623,-37.621143,-37.846066,-37.39855,-37.54314,-36.67263,-36.752037,-37.178413,-35.991474,-36.504562,-36.592762,-34.230976,-31.427156,-29.419003,-28.004738,-26.953672,-26.858353,-28.312807,-30.838799,-32.8707,-34.00767,-34.869827,-35.676605,-37.3358,-35.802734,-34.84636,-34.314766,-33.230762,-32.720833,-32.55223,-32.604733,-30.305122,-29.786703,-29.54135,-30.18136,-30.08251,-30.731766,-31.827887,-34.06828,-35.84141,-36.492023,-36.257854,-36.623096,-39.014957,-41.429253,-43.74846,-48.8358,-55.520897,-58.341324,-58.992,-60.253902,-61.11564,-63.755146,-65.97213,-66.61038,-67.59135,-68.87118,-69.37474,-70.15374,-70.295006,-70.37595,-70.22871,-70.62353,-70.48662,-70.23957,0
-111.32245,86.146996,17.858204,19.796951,11.743845,-0.4831665,-8.133747,-2.8548107,-4.053252,-6.7875295,-7.4100637,-8.798191,-3.9975197,-27.248075,-29.75519,-37.494644,-42.366913,-36.625267,-23.102617,-18.22232,-22.962402,-29.67252,-30.069994,-27.17781,-26.162952,-25.82676,-28.144829,-26.280075,-25.907944,-31.38449,-34.05842,-35.883774,-34.11088,-32.021263,-32.822586,-32.861725,-31.512533,-32.432808,-38.244213,-42.72873,-42.683804,-43.194542,-41.40375,-38.615944,-39.516197,-40.772472,-41.830765,-42.896317,-42.317677,-40.121334,-39.03321,-39.325024,-40.883278,-40.292793,-41.116417,-45.189453,-43.15632,-44.33392,-47.700752,-49.881584,-45.75056,-44.2082,-45.50583,-45.53569,-44.668518,-44.888535,-46.186882,-45.21864,-42.03369,-43.36528,-45.15655,-44.418457,-42.74793,-41.6345,-42.560326,-43.723972,-43.922638,-42.166584,-42.77773,-46.04891,-48.81647,-44.831684,-46.0442,-46.09486,-44.304966,-47.204597,-49.800957,-48.723633,-47.083454,-46.448734,-47.372704,-48.31228,-46.15604,-44.591526,-43.89193,-45.879833,-48.73417,-50.946133,-50.499386,-51.87958,-54.823326,-55.668785,-53.903492,-52.360992,-49.105118,-48.91656,-51.95484,-49.28738,-51.145287,-51.40177,-51.60513,-54.544636,-52.316174,-50.517246,-47.6905,-48.202126,-51.266396,-52.65497,-56.680336,-54.44885,-53.45253,-52.562847,-52.392696,-52.51982,-52.653603,-54.470325,-56.17687,-55.563423,-54.25969,-52.208504,-52.74385,-53.94579,-52.54482,-53.46034,-53.459126,-51.02205,-50.837864,-52.105213,-51.63666,-56.103508,-66.075165,0
-172.25476,102.2327,-30.467785,14.541012,-8.769945,-34.436695,-0.46065208,-16.822598,-11.387073,0.6739022,-15.45459,1.0873401,-12.868807,-50.65795,-55.16061,-53.914623,-51.265354,-36.678226,-30.070124,-31.494627,-35.633545,-39.47748,-37.418953,-32.754673,-34.508247,-38.068398,-35.996956,-30.854403,-28.305223,-30.357462,-32.307167,-33.9172,-32.276905,-30.79144,-30.182686,-32.044918,-34.764164,-37.24517,-36.38796,-34.055065,-33.40129,-33.628845,-33.501335,-35.157856,-38.5192,-38.65538,-39.18059,-40.399513,-40.518597,-38.192776,-36.347958,-37.49396,-41.01038,-42.43305,-43.360992,-42.602047,-41.61617,-41.787045,-44.18668,-45.975754,-43.059944,-41.987545,-44.277836,-44.66147,-45.042347,-45.34972,-44.13848,-44.858715,-43.2651,-41.76677,-43.75588,-46.41878,-45.458523,-43.453907,-43.69685,-44.079857,-44.12075,-45.527878,-44.312416,-43.268593,-44.7744,-45.154667,-43.274082,-44.533077,-45.174263,-45.64158,-44.341778,-44.395138,-46.171288,-44.63115,-43.747864,-43.239124,-41.796448,-41.072414,-41.927338,-41.998764,-43.114067,-45.563442,-46.69847,-48.20078,-49.400562,-49.46404,-50.554688,-49.42205,-49.397926,-49.066723,-49.517044,-50.494255,-52.130455,-54.845848,-57.592014,-60.393627,-61.639557,-61.872803,-62.170444,-63.847637,-66.020065,-67.14875,-67.79329,-66.12584,-65.43182,-65.4416,-65.73507,-65.512215,-65.04537,-64.16099,-62.46584,-60.771793,-59.43659,-59.09681,-58.91291,-59.235126,-58.953175,-58.60644,-59.388954,-60.43711,-61.63299,-62.03782,-63.130722,-66.10033,-73.6487,0
-232.24257,98.88288,21.088047,15.043095,-14.181341,-1.3974094,-17.623585,-5.992269,-14.848371,9.641659,0.78191864,11.242487,-5.3563457,-42.88242,-51.48081,-49.63559,-47.593727,-42.6492,-34.330547,-29.072227,-36.3676,-45.7421,-47.636543,-46.864414,-43.419502,-36.288803,-31.594158,-33.834103,-41.76307,-45.84829,-46.56876,-44.58106,-39.52486,-35.7668,-36.342403,-38.53886,-39.315125,-38.691353,-37.906605,-36.823147,-38.16076,-42.71515,-47.33132,-49.615273,-49.888893,-48.835957,-48.365345,-49.161167,-51.91325,-53.307217,-57.13634,-59.3014,-56.15292,-54.047924,-53.593685,-54.48191,-54.01452,-54.7563,-54.81903,-51.353382,-50.81984,-51.361134,-53.3807,-55.081562,-53.4685,-53.17846,-52.468014,-53.30592,-57.337482,-58.959717,-60.230255,-60.276184,-60.36769,-59.992073,-58.817978,-58.716972,-59.583706,-58.771214,-57.8094,-58.76101,-59.973663,-61.044003,-58.918156,-62.207478,-61.564133,-61.173965,-61.512444,-59.826694,-59.780865,-61.189682,-60.843678,-60.06003,-61.341022,-61.249912,-62.47778,-62.44732,-59.89318,-59.927166,-59.751637,-59.614822,-60.559753,-61.73152,-63.37012,-63.315456,-63.41026,-61.31408,-59.233593,-59.18577,-60.88549,-62.536476,-62.329624,-61.83144,-62.20307,-64.51944,-67.30085,-67.55343,-66.57026,-64.934235,-61.570766,-61.41456,-61.248886,-60.782852,-61.221783,-62.65863,-63.849182,-63.409237,-61.87417,-60.945736,-62.33328,-63.62797,-65.39533,-65.924095,-68.828445,-68.915,-68.73375,-68.55462,-70.26674,-72.76392,-72.5652,-75.081116,-79.10902,0
-164.33542,108.63524,-23.843626,48.78664,2.3385952,-10.47538,8.704815,-8.427515,-2.940887,-3.4077652,-8.288831,3.183094,-8.48029,-28.111498,-36.106194,-40.30648,-39.676285,-30.457867,-18.45768,-17.61189,-29.004593,-36.605633,-35.376305,-29.68813,-24.929573,-24.539465,-28.316282,-32.986217,-35.469936,-33.37511,-30.01983,-29.321953,-32.277214,-36.170216,-38.556168,-39.658947,-40.262455,-37.811314,-37.19552,-37.951042,-37.374424,-37.88049,-37.499813,-38.531208,-39.254486,-40.751747,-43.014286,-43.608448,-42.974678,-41.78398,-42.88701,-43.558994,-43.505222,-44.33716,-44.94198,-43.12943,-41.240425,-41.183006,-41.847992,-42.827408,-44.652912,-43.848392,-42.435745,-43.929882,-44.399784,-45.741558,-46.215973,-46.283596,-45.69252,-45.557507,-44.63614,-44.78327,-43.59857,-43.965935,-43.29804,-42.9004,-43.121025,-43.257504,-41.620304,-42.423386,-43.489765,-42.93859,-42.146877,-43.419373,-43.761993,-42.311058,-43.133053,-42.848156,-41.28821,-40.71528,-40.04977,-39.094776,-40.320538,-41.7467,-42.387985,-43.84224,-43.41022,-43.570152,-44.377094,-45.008945,-46.04435,-46.62004,-47.311813,-47.71767,-46.969532,-45.057316,-43.768566,-44.64642,-46.84288,-48.85131,-50.83233,-54.400345,-57.692196,-60.853077,-61.528725,-61.539734,-62.055714,-63.03606,-64.28093,-63.445766,-62.196922,-62.803726,-63.92204,-63.537678,-63.19216,-63.163044,-63.77501,-64.548164,-64.16617,-64.03026,-64.15291,-64.14386,-64.57839,-64.19828,-64.75736,-66.08564,-66.67933,-66.214386,-65.515686,-66.10445,-66.72361,0
-179.91713,100.33216,-3.3386793,27.74877,-16.326872,-1.9963208,-12.154173,-4.241282,-1.9405665,-11.008492,-8.814405,0.022861965,-12.731042,-53.671925,-52.16792,-51.74989,-50.326794,-47.153984,-35.862,-21.771051,-19.570026,-26.738558,-35.127068,-40.71503,-41.70481,-41.10581,-39.27102,-35.915554,-35.48785,-38.546055,-42.131332,-41.082462,-41.35699,-42.468494,-41.014793,-38.406975,-38.182266,-38.20372,-40.649555,-43.04452,-44.45593,-45.689857,-43.953392,-41.37731,-39.80459,-42.046974,-47.134144,-49.34935,-49.641384,-49.815945,-47.797867,-46.27642,-45.645924,-48.14222,-50.629322,-51.453953,-50.568623,-49.53581,-49.272087,-49.37555,-49.52281,-50.4615,-51.517017,-52.77457,-54.361713,-53.915363,-53.44435,-52.979816,-54.05155,-54.78961,-54.26524,-52.47514,-52.368046,-54.90661,-56.517376,-54.101234,-50.603405,-51.32785,-53.74266,-53.268436,-51.45477,-51.469856,-52.536736,-50.903854,-50.492092,-51.435783,-53.55203,-53.91393,-53.931995,-55.007442,-55.58702,-55.332832,-57.524002,-58.130047,-57.142696,-57.343895,-56.518833,-56.48306,-56.091972,-55.62095,-55.560665,-54.98787,-55.318474,-55.146893,-55.683037,-55.86525,-55.1386,-55.64331,-56.55382,-57.358017,-57.15889,-57.31023,-57.860497,-57.76691,-57.24201,-57.230442,-57.901936,-59.44128,-61.793644,-63.26099,-64.58819,-65.334404,-66.31116,-67.46877,-67.49733,-67.464806,-67.44818,-67.50219,-67.98998,-67.38895,-66.62033,-66.13292,-66.03908,-66.90209,-67.468254,-68.55699,-68.907715,-70.48404,-73.12694,-76.63509,-79.579575,0
-165.66338,45.88942,19.568369,8.8461895,-33.053,-20.26789,-38.201324,-19.080166,-6.08032,-20.454693,-12.836801,-8.270713,-4.695866,-65.86222,-64.47275,-61.894314,-55.25015,-47.76531,-44.680634,-36.97889,-30.681412,-29.092632,-28.402767,-31.007488,-35.04657,-36.875847,-34.57669,-30.673218,-30.67669,-31.14603,-30.779903,-30.058895,-28.49514,-28.200474,-28.987091,-29.831541,-31.043196,-33.60102,-35.16917,-35.24564,-34.229496,-34.534767,-35.366024,-35.80449,-36.481865,-39.69344,-41.281136,-42.85871,-45.647564,-46.352882,-45.488655,-45.410862,-45.346462,-44.743313,-45.710617,-46.535053,-46.406242,-47.73551,-49.22208,-48.75084,-48.141777,-50.20399,-51.47432,-51.46185,-52.376976,-52.307716,-50.911285,-51.229233,-52.084965,-53.0148,-51.333847,-49.500786,-48.08981,-46.28804,-46.6072,-47.618244,-48.439312,-47.898857,-46.225468,-44.067574,-45.243633,-47.070263,-47.505924,-45.896694,-46.809708,-48.59625,-50.16713,-51.247227,-50.01618,-50.456966,-51.809517,-51.610096,-50.795223,-50.865517,-51.558018,-50.575657,-50.551605,-51.183887,-50.52033,-48.051514,-47.288998,-46.189144,-45.896637,-46.507736,-46.855995,-46.90793,-46.313507,-45.69387,-44.59169,-43.96653,-43.920662,-44.687122,-45.093468,-45.12907,-44.21607,-44.383476,-44.683163,-44.173115,-44.072514,-44.288162,-45.93401,-46.91357,-47.833427,-49.788692,-52.32909,-51.6153,-50.846928,-50.963688,-51.866734,-52.361744,-54.141964,-55.245552,-55.468365,-52.69382,-50.84849,-49.826977,-50.227154,-51.27537,-50.36983,-51.902317,-61.61119,0
-265.6544,67.434235,-13.054544,9.919922,-32.116608,-18.948313,-28.415724,-32.290165,-1.877158,-8.151754,-6.656931,-16.94143,2.5141103,-70.89436,-68.165855,-63.413765,-58.798298,-51.95582,-47.902718,-44.409916,-41.167496,-42.21105,-42.05014,-39.244514,-39.86215,-40.32634,-38.596184,-36.023666,-35.131695,-34.77416,-34.20222,-38.481003,-39.27177,-40.70102,-39.42245,-35.59901,-32.931587,-33.522217,-34.61828,-36.802742,-38.35322,-39.488136,-38.489162,-40.562416,-42.356853,-43.46213,-44.69173,-45.83234,-46.643105,-47.397644,-47.866898,-49.102352,-51.75366,-52.584778,-50.6667,-48.898407,-49.95169,-52.13787,-53.54351,-53.00659,-50.43165,-48.404057,-48.597736,-49.8932,-50.63872,-50.56083,-50.70755,-50.8836,-50.834316,-48.274307,-46.8687,-48.57931,-49.32005,-48.09423,-47.88058,-48.365696,-50.26715,-49.534676,-49.53852,-48.356853,-47.403725,-48.85923,-51.919163,-52.287334,-54.003803,-57.235546,-59.59592,-57.99952,-56.163673,-55.893063,-55.703846,-54.237995,-53.16649,-52.323154,-51.300285,-50.844967,-50.45952,-50.050983,-50.139145,-50.585884,-49.84566,-48.77768,-49.584305,-50.52671,-51.059105,-52.131,-51.791676,-52.191467,-52.1307,-52.418423,-52.580463,-53.508663,-54.725643,-54.984745,-55.08558,-55.550045,-55.13535,-54.252922,-55.138676,-55.569164,-55.860355,-57.536415,-59.104393,-59.3023,-60.80393,-62.074787,-63.958656,-66.32868,-67.587296,-69.86441,-70.52416,-70.05003,-68.48415,-66.14748,-63.12887,-60.18385,-58.445927,-57.825253,-58.084045,-60.546917,-68.09167,0
-127.453926,56.181263,7.734892,5.9725165,-8.879355,4.987869,-6.6164527,-23.474957,-15.345452,-7.751915,-15.383488,-3.5690246,-8.023136,-47.981964,-50.44819,-50.238132,-50.79452,-44.211163,-35.464443,-31.444035,-32.169926,-33.168003,-34.96093,-32.359406,-30.556145,-32.2802,-34.81168,-34.029343,-31.668102,-30.493849,-30.935223,-32.745884,-35.289825,-36.57823,-37.75644,-38.711124,-37.91523,-39.02807,-44.13327,-45.350586,-45.277557,-42.778633,-41.441784,-41.39435,-41.382435,-41.310932,-42.040283,-44.66359,-44.304234,-45.77656,-50.104893,-48.68327,-44.766727,-41.935402,-38.955643,-40.39374,-41.52458,-42.665665,-44.2987,-42.205544,-40.415817,-41.088074,-43.327255,-43.90891,-44.075233,-42.857838,-41.460728,-41.20323,-44.683453,-45.841373,-45.822872,-45.930832,-45.128223,-44.86594,-46.570976,-46.882988,-46.334072,-46.629047,-47.438953,-48.381397,-48.421772,-49.856586,-49.822903,-51.22125,-52.09131,-52.89643,-52.505333,-52.25441,-51.616493,-50.274242,-49.404816,-50.638523,-52.134705,-50.75676,-48.871754,-45.598007,-45.240685,-47.15028,-46.98035,-48.85809,-49.578476,-48.710583,-46.714947,-46.680344,-47.452576,-46.303867,-44.008736,-44.01697,-45.9143,-46.804646,-48.481544,-49.499214,-50.24121,-51.630848,-51.347622,-51.230587,-52.29709,-50.956554,-49.89093,-51.3955,-52.55072,-51.820568,-53.644882,-52.93176,-51.55393,-51.692574,-50.8529,-50.69594,-52.16648,-52.707268,-51.918022,-51.854607,-52.47336,-52.012142,-51.248604,-51.141453,-50.588367,-50.29134,-51.744778,-55.81386,-67.240746,0
-281.8174,144.86494,7.9809585,46.597084,22.455769,17.734476,-7.1723604,23.552246,-17.4376,4.7635856,11.955248,6.0568976,-11.225484,-14.0378275,-17.127897,-20.845526,-16.453236,-18.392502,-26.561089,-28.55647,-22.95802,-23.038881,-31.0905,-32.17842,-27.819315,-25.588917,-31.587273,-33.5481,-29.887947,-27.690945,-33.08737,-37.9022,-37.083454,-35.975433,-37.93646,-39.987217,-40.057877,-39.191334,-39.691914,-42.20693,-43.24742,-43.44414,-42.935787,-45.64388,-47.172535,-46.241917,-46.163902,-47.17241,-47.350227,-47.794746,-46.510494,-46.78019,-49.59654,-50.24772,-47.95124,-48.088284,-48.61445,-47.363583,-45.930794,-45.912907,-47.167103,-47.65306,-46.70247,-47.609303,-47.397663,-47.339397,-47.193344,-46.32821,-46.698524,-48.443703,-48.323624,-48.507294,-49.101677,-49.487907,-52.19186,-53.288303,-53.848423,-53.28735,-52.825493,-51.438934,-50.842003,-50.77343,-50.47396,-50.584774,-49.23531,-49.644962,-48.560352,-48.036438,-44.835434,-42.987125,-42.598186,-43.993595,-47.19051,-51.200058,-55.627884,-58.481358,-59.866146,-59.51587,-61.221073,-62.94532,-64.57854,-65.187386,-65.72363,-64.82393,-63.742737,-63.234516,-61.745876,-60.616184,-61.11413,-61.895176,-62.217274,-61.57637,-61.77003,-62.71056,-63.50128,-63.788517,-62.797447,-61.896534,-63.33469,-63.6543,-61.803448,-61.47047,-62.505142,-62.934723,-63.375355,-63.849438,-63.230164,-63.106506,-63.22066,-64.694595,-66.06621,-68.344894,-70.46165,-72.97855,-74.52662,-75.99768,-77.581795,-78.80996,-79.66524,-79.724236,-79.723335,0
-225.48006,60.21703,10.1533575,19.929012,-30.70964,-28.468979,-14.343443,-21.738373,-13.665329,-10.676451,-12.925257,-8.31667,-5.064821,-71.78831,-60.501507,-59.26333,-60.09683,-55.59438,-51.714123,-49.44222,-46.698006,-43.27071,-37.42446,-35.654137,-35.588856,-37.052982,-39.278534,-41.518143,-43.18821,-42.66319,-41.121185,-38.627113,-39.067528,-35.343464,-36.926792,-38.55099,-38.55083,-40.854713,-41.38023,-43.867043,-46.239956,-45.230667,-45.914608,-48.345753,-47.748447,-48.534706,-49.55909,-51.047127,-50.483723,-52.199417,-50.03019,-50.525864,-49.659832,-52.133327,-54.53758,-55.77353,-56.2846,-56.71493,-57.74484,-57.50471,-56.082672,-54.461086,-54.859406,-57.027927,-59.088,-59.914246,-61.214806,-61.38213,-61.134796,-60.641922,-59.551743,-58.359913,-56.12388,-55.02316,-56.212593,-58.906433,-59.70833,-58.3672,-56.890614,-56.69671,-57.620094,-56.883263,-57.62327,-58.90938,-57.517498,-57.56131,-59.41946,-58.497654,-55.985638,-53.260677,-53.602516,-54.981457,-55.450096,-54.096916,-52.316692,-51.715275,-51.443657,-50.97277,-50.225616,-52.238945,-54.022556,-54.693367,-54.392357,-54.569355,-55.069935,-55.491405,-55.751385,-53.311718,-52.217567,-54.27175,-55.813362,-58.19239,-58.270306,-57.8625,-59.78375,-58.949192,-60.03003,-61.3737,-61.456856,-62.415855,-60.68828,-59.825184,-59.890846,-61.990692,-64.342155,-65.60368,-65.80148,-64.571945,-63.064396,-63.70538,-62.509846,-62.190617,-61.924995,-61.263046,-61.302,-61.362473,-62.125294,-63.020702,-63.38536,-64.308815,-71.00301,0
-204.59079,75.91656,-2.441989,5.1992083,-24.21302,-12.139766,-27.350594,-38.590908,-10.983681,-12.639826,-18.103075,-12.995497,-0.45041797,-71.179565,-67.67792,-63.898514,-58.050594,-52.491966,-47.09544,-39.000275,-32.535244,-30.466154,-31.006039,-32.313797,-34.60879,-34.920982,-34.918396,-34.14761,-33.349083,-33.743458,-33.195164,-33.24876,-33.69982,-33.33699,-33.62939,-33.898853,-34.266834,-35.07198,-36.853954,-37.87594,-38.0164,-41.552555,-42.453014,-41.560017,-41.90969,-44.414955,-47.21635,-48.314022,-48.011673,-48.351383,-48.192425,-46.4878,-45.70222,-46.393032,-49.257023,-50.35817,-48.925312,-48.393448,-49.376118,-48.195972,-48.001766,-46.898254,-46.731415,-45.98446,-45.46053,-46.460632,-47.52101,-49.455727,-51.527912,-51.65105,-51.349434,-48.43915,-45.843006,-46.518497,-46.88119,-46.863354,-46.693676,-46.740788,-48.295254,-48.579914,-49.256454,-50.155647,-51.209393,-54.128822,-56.663204,-58.73102,-57.965317,-58.038586,-59.707634,-61.62391,-59.571743,-56.5048,-54.180096,-53.77531,-51.898445,-51.60863,-52.39323,-50.61285,-49.996124,-50.31041,-50.229645,-50.298115,-51.45652,-51.01051,-50.880592,-51.664196,-51.16948,-51.596375,-51.83304,-51.981045,-52.691612,-54.246284,-55.476612,-56.500614,-56.551727,-56.671074,-56.913532,-57.07489,-56.66256,-55.020676,-55.04408,-55.61901,-57.216805,-58.82835,-60.842777,-61.47184,-62.833736,-65.408714,-66.451614,-64.58359,-63.05992,-62.08121,-61.62846,-60.286526,-60.278503,-61.075798,-60.775517,-59.472546,-58.620583,-59.403904,-66.745605,0
-239.63097,68.72219,-24.341875,1.1209813,-50.91324,-27.60216,-15.287887,-19.853868,-13.83373,-17.551287,-2.474856,-20.569094,12.01952,-76.79121,-74.88521,-71.33417,-63.11418,-65.109825,-65.26762,-63.07981,-56.462364,-50.694878,-40.193005,-36.543354,-43.117645,-49.65823,-50.355495,-48.44485,-49.072346,-49.633583,-48.120686,-44.71775,-37.354588,-29.363056,-28.346699,-33.787148,-40.701645,-45.72051,-48.19027,-49.89589,-50.28305,-49.4476,-45.318367,-40.43778,-36.355286,-37.076385,-40.896065,-48.151608,-52.640743,-53.018692,-52.935005,-53.1506,-50.770714,-47.477314,-44.068554,-42.862244,-43.309963,-45.919807,-51.633503,-55.2126,-55.29241,-55.644398,-55.214653,-55.582367,-56.647877,-57.137463,-57.070652,-58.948208,-60.35506,-60.689774,-59.646427,-56.571217,-54.09946,-53.533016,-57.193455,-60.97448,-58.25894,-55.76285,-54.626778,-55.155724,-58.747776,-61.50193,-61.051052,-58.201817,-58.706703,-58.793266,-61.864597,-61.636974,-58.025425,-56.87787,-56.12678,-54.85353,-52.57897,-52.27277,-53.111847,-53.060375,-50.79806,-50.989296,-51.62243,-52.91073,-53.628647,-54.674553,-55.645622,-59.568707,-62.58792,-62.4094,-62.501175,-60.446922,-57.824203,-57.66041,-59.122517,-57.986645,-58.079575,-58.111866,-56.70465,-59.207012,-59.449608,-60.32334,-62.258957,-61.510925,-61.67616,-62.482525,-62.712585,-64.33187,-68.71382,-71.24857,-73.37182,-74.275185,-74.117676,-74.22287,-74.68467,-75.42397,-75.81568,-74.19847,-71.96137,-68.4755,-66.17216,-64.99588,-64.89923,-65.93076,-73.10902,0
-175.80933,98.106804,-6.7247844,28.770947,-9.54044,-5.444571,-14.122247,-14.619688,-8.872758,-10.286533,-9.969261,-2.8669608,-9.228268,-52.97653,-50.490044,-47.82213,-42.383408,-36.410786,-34.235382,-33.25156,-33.999905,-35.347084,-35.30058,-36.27296,-34.774345,-33.099125,-30.242613,-29.78932,-31.456728,-32.909916,-34.811176,-35.642,-35.000797,-35.574787,-38.051765,-39.54774,-40.303745,-38.697506,-38.758038,-38.992405,-39.66434,-41.59446,-43.895878,-46.28677,-46.712177,-46.80316,-46.303226,-45.7861,-45.63109,-44.895966,-45.644413,-47.215977,-48.48663,-49.086697,-49.654953,-49.33497,-47.34687,-46.518257,-44.735306,-46.397263,-49.790176,-50.234848,-49.878956,-49.788933,-50.280434,-50.46594,-50.11237,-49.783794,-49.223972,-48.932716,-48.92776,-48.795116,-48.08624,-47.906185,-48.768967,-48.352974,-49.030655,-49.249863,-49.725792,-49.372818,-50.134506,-51.021244,-50.638107,-51.118927,-51.86943,-50.70697,-50.28227,-50.782673,-50.19411,-51.053364,-52.46225,-52.797806,-51.92433,-52.047577,-50.67232,-50.202393,-50.970116,-52.10145,-53.04589,-54.34576,-54.05834,-54.936714,-54.650337,-55.36241,-54.384098,-53.270737,-52.72643,-52.455433,-53.24617,-54.87751,-55.255917,-54.308956,-54.25478,-55.240303,-55.680065,-56.47028,-58.055332,-60.86012,-62.919132,-64.86553,-65.138794,-64.68559,-64.475716,-64.91519,-63.753777,-62.50606,-63.137363,-63.337597,-63.54163,-63.829937,-63.923336,-64.67083,-65.47952,-66.06025,-66.47345,-66.6405,-67.35457,-66.90739,-66.92457,-69.15895,-76.07905,0
